Date,SPX Index,US 10 yr yield,Eurostoxx 50,FTSE 100,GBPUSD,GBPEUR,EURUSD,Stock 1
7/12/2017,2443.25,2.3177,3515.23,7416.93,1.2859,1.1227,1.1453,745.4
7/13/2017,2447.83,2.3444,3527.83,7413.44,1.2923,1.1348,1.1388,744
7/14/2017,2459.27,2.3319,3525.94,7378.39,1.3098,1.1424,1.147,733.9
7/17/2017,2459.14,2.3141,3516.35,7404.13,1.3067,1.1403,1.1459,737
7/18/2017,2460.61,2.259,3478.68,7390.22,1.3025,1.127,1.1558,733.9
7/19/2017,2473.83,2.2696,3500.28,7430.91,1.3052,1.1325,1.1526,738.8
7/20/2017,2473.45,2.2589,3499.49,7487.87,1.2942,1.1247,1.1506,740.5
7/21/2017,2472.54,2.2375,3451.71,7452.91,1.2997,1.1142,1.1663,735.1
7/24/2017,2469.91,2.2552,3453.17,7377.73,1.3035,1.119,1.1649,737.2
7/25/2017,2477.13,2.3354,3473.54,7434.82,1.3033,1.1185,1.1651,756.3
7/26/2017,2477.83,2.2872,3491.19,7452.32,1.3053,1.1211,1.1642,753.7
7/27/2017,2475.42,2.3103,3493.14,7443.01,1.3148,1.1233,1.1705,754
7/28/2017,2472.1,2.2889,3467.73,7368.37,1.3136,1.118,1.1751,743.6
7/31/2017,2470.3,2.2942,3449.36,7372,1.3125,1.1187,1.1732,757
8/1/2017,2476.35,2.2532,3477.39,7423.66,1.3212,1.1186,1.1812,764.8
8/2/2017,2477.57,2.271,3459.32,7411.43,1.3229,1.118,1.1833,764.6
8/3/2017,2472.16,2.2212,3466.37,7474.77,1.3237,1.1182,1.1838,761.2
8/4/2017,2476.83,2.262,3507.41,7511.71,1.304,1.1075,1.1773,769
8/7/2017,2480.91,2.253,3505.8,7531.94,1.3054,1.1065,1.1798,766.4
8/8/2017,2474.92,2.2619,3515.63,7542.73,1.3033,1.103,1.1816,769.5
8/9/2017,2474.02,2.2476,3468.45,7498.06,1.3002,1.1079,1.1736,764.2
8/10/2017,2438.21,2.1975,3433.54,7389.94,1.3003,1.1091,1.1724,749.4
8/11/2017,2441.32,2.1888,3406.34,7309.96,1.3014,1.1006,1.1821,736.8
8/14/2017,2465.84,2.2185,3450.66,7353.89,1.2971,1.0993,1.1799,743.1
8/15/2017,2464.61,2.2728,3461.91,7383.85,1.2877,1.096,1.175,744.5
8/16/2017,2468.11,2.222,3484.57,7433.03,1.2872,1.1,1.1702,748
8/17/2017,2430.01,2.1853,3461.97,7387.87,1.2865,1.0998,1.1698,738
8/18/2017,2425.55,2.1939,3446.03,7323.98,1.287,1.0948,1.1761,736.2
8/21/2017,2428.37,2.1817,3423.53,7318.88,1.2897,1.0969,1.1758,733.9
8/22/2017,2452.51,2.2131,3455.59,7381.74,1.2826,1.0913,1.1753,741.6
8/23/2017,2444.04,2.166,3438.63,7382.65,1.2806,1.0869,1.1782,740.9
8/24/2017,2438.97,2.1939,3444.73,7407.06,1.2822,1.0873,1.1792,742.5
8/25/2017,2443.05,2.1659,3438.55,7401.46,1.2882,1.0801,1.1924,742.8
8/28/2017,2444.24,2.1571,3421.03,7401.46,1.2899,1.0806,1.1937,742.8
8/29/2017,2446.3,2.1292,3388.22,7337.43,1.2949,1.076,1.2035,742.6
8/30/2017,2457.59,2.1309,3403.71,7365.26,1.2927,1.0819,1.1948,749.1
8/31/2017,2471.65,2.117,3421.47,7430.62,1.288,1.0859,1.1861,750.5
9/1/2017,2476.55,2.1657,3443.88,7438.5,1.2951,1.0921,1.186,749.7
9/4/2017,2476.55,2.1657,3429.98,7411.47,1.2951,1.0873,1.1911,745
9/5/2017,2457.85,2.0596,3420.86,7372.92,1.2958,1.0891,1.1898,734.1
9/6/2017,2465.54,2.1046,3433.8,7354.13,1.3047,1.0937,1.1929,728.9
9/7/2017,2465.1,2.0387,3447.66,7396.98,1.3093,1.0923,1.1986,723.8
9/8/2017,2461.43,2.0507,3447.69,7377.6,1.32,1.0964,1.2036,729.4
9/11/2017,2488.11,2.1306,3495.19,7413.59,1.3214,1.1,1.2011,735.6
9/12/2017,2496.48,2.1672,3512.56,7400.69,1.3277,1.1122,1.1937,736.2
9/13/2017,2498.37,2.1883,3523.14,7379.7,1.3264,1.1066,1.1986,732.1
9/14/2017,2495.62,2.1847,3526.48,7295.39,1.3207,1.1098,1.1901,720.8
9/15/2017,2500.23,2.2023,3515.55,7215.47,1.3594,1.1375,1.1945,708
9/18/2017,2503.87,2.2287,3526.74,7253.28,1.3545,1.1328,1.1958,718.7
9/19/2017,2506.65,2.2446,3531.18,7275.25,1.35,1.1259,1.199,727
9/20/2017,2508.24,2.2676,3525.55,7271.95,1.3534,1.1273,1.2006,723
9/21/2017,2500.6,2.2765,3539.59,7263.9,1.3476,1.1322,1.1903,721.6
9/22/2017,2502.22,2.2499,3541.42,7310.64,1.3504,1.1297,1.1951,727.1
9/25/2017,2496.66,2.2198,3537.81,7301.29,1.3479,1.135,1.1876,721.2
9/26/2017,2496.84,2.2357,3536.38,7285.74,1.3433,1.1394,1.179,719.3
9/27/2017,2507.04,2.3103,3555.17,7313.51,1.3427,1.1431,1.1746,730
9/28/2017,2510.06,2.3085,3563.64,7322.82,1.3421,1.1394,1.1779,731.8
9/29/2017,2519.36,2.3336,3594.85,7372.76,1.3398,1.1341,1.1814,737.1
10/2/2017,2529.12,2.3408,3602.69,7438.84,1.3311,1.1333,1.1746,739.7
10/3/2017,2534.58,2.3229,3605.73,7468.11,1.3258,1.1277,1.1756,747.4
10/4/2017,2537.74,2.3229,3594.91,7467.58,1.3281,1.128,1.1774,749
10/5/2017,2552.07,2.348,3613.54,7507.99,1.3181,1.1221,1.1747,755.3
10/6/2017,2549.33,2.3589,3603.32,7522.87,1.3066,1.114,1.173,756.9
10/9/2017,2544.73,2.3589,3610.5,7507.89,1.3157,1.1202,1.1745,755.6
10/10/2017,2550.64,2.3607,3598.79,7538.27,1.3189,1.1195,1.1782,763.4
10/11/2017,2555.24,2.3481,3607.39,7533.81,1.3195,1.1161,1.1823,758.4
10/12/2017,2550.93,2.3177,3605.54,7556.24,1.3177,1.1116,1.1854,747
10/13/2017,2553.17,2.273,3604.55,7535.44,1.3285,1.1239,1.182,739
10/16/2017,2557.64,2.3034,3606.27,7526.97,1.3301,1.127,1.1802,743.9
10/17/2017,2559.36,2.2998,3607.77,7516.17,1.3209,1.1232,1.176,743.5
10/18/2017,2561.26,2.3465,3619.65,7542.87,1.3183,1.1217,1.1752,748.3
10/19/2017,2562.1,2.3178,3602.08,7523.04,1.3163,1.1133,1.1824,742.9
10/20/2017,2575.21,2.3845,3605.09,7523.23,1.319,1.1196,1.1784,748.6
10/23/2017,2564.98,2.3664,3608.87,7524.45,1.3169,1.1213,1.1745,743.5
10/24/2017,2569.13,2.4189,3610.69,7526.54,1.3179,1.1207,1.1759,746.8
10/25/2017,2557.15,2.4317,3591.46,7447.21,1.3243,1.1245,1.1777,741.9
10/26/2017,2560.4,2.4609,3637.2,7486.5,1.322,1.1191,1.1813,746.9
10/27/2017,2581.07,2.4064,3652.23,7505.03,1.3128,1.131,1.1608,748.3
10/30/2017,2572.83,2.3684,3662.18,7487.81,1.3164,1.1311,1.1638,737
10/31/2017,2575.26,2.3793,3673.95,7493.08,1.3213,1.1361,1.163,734.3
11/1/2017,2579.36,2.3721,3697.4,7487.96,1.3308,1.1431,1.1642,732.7
11/2/2017,2579.85,2.345,3688.8,7555.32,1.3222,1.1351,1.1648,737.2
11/3/2017,2587.84,2.3325,3689.96,7560.35,1.3077,1.1265,1.1608,738.1
11/6/2017,2591.13,2.3163,3682.36,7562.28,1.3119,1.1299,1.161,732.9
11/7/2017,2590.64,2.3145,3658.77,7513.11,1.3151,1.1369,1.1567,732.9
11/8/2017,2594.38,2.3343,3655.04,7529.72,1.3126,1.1312,1.1604,738.1
11/9/2017,2584.62,2.3416,3612.5,7484.1,1.3094,1.1277,1.1612,742.3
11/10/2017,2582.3,2.3984,3593.76,7432.99,1.3196,1.1308,1.1665,741.3
11/13/2017,2584.84,2.4055,3574.52,7415.18,1.3085,1.1236,1.1646,734.1
11/14/2017,2578.87,2.3717,3556.38,7414.42,1.3087,1.1169,1.1717,736
11/15/2017,2564.62,2.3222,3545.72,7372.61,1.3166,1.1114,1.1846,735.5
11/16/2017,2585.64,2.3753,3564.8,7386.94,1.3196,1.1211,1.177,732.4
11/17/2017,2578.85,2.3435,3547.46,7380.68,1.3215,1.1216,1.179,731.6
11/20/2017,2582.14,2.3666,3561.41,7389.46,1.3253,1.1243,1.1788,729.5
11/21/2017,2599.03,2.3559,3579.32,7411.34,1.322,1.1264,1.1737,729.6
11/22/2017,2597.08,2.3187,3562.65,7419.02,1.3252,1.1278,1.175,738.8
11/23/2017,2597.08,2.3187,3572.07,7417.24,1.3306,1.1232,1.1847,731.8
11/24/2017,2602.42,2.3418,3581.23,7409.64,1.3337,1.1177,1.1933,735.7
11/27/2017,2601.42,2.3277,3564.02,7383.9,1.335,1.1182,1.1939,735.6
11/28/2017,2627.04,2.3277,3583.49,7460.65,1.3295,1.1186,1.1885,745.3
11/29/2017,2626.07,2.3882,3589.91,7393.56,1.3407,1.1316,1.1847,743.2
11/30/2017,2647.58,2.4097,3569.93,7326.67,1.3453,1.1371,1.1831,734
12/1/2017,2642.22,2.3615,3527.55,7300.49,1.3477,1.1327,1.1896,729.8
12/4/2017,2639.44,2.3723,3576.22,7338.97,1.3428,1.1333,1.1849,732.9
12/5/2017,2629.57,2.3509,3570.57,7327.5,1.3422,1.1314,1.1863,731.6
12/6/2017,2629.27,2.3385,3561.57,7348.03,1.338,1.1311,1.1828,724.9
12/7/2017,2636.98,2.3634,3573.13,7320.75,1.3393,1.1369,1.1779,725.7
12/8/2017,2651.5,2.376,3591.45,7393.96,1.339,1.1379,1.1773,733.2
12/11/2017,2659.99,2.3886,3582.21,7453.48,1.3385,1.1345,1.1798,751.7
12/12/2017,2664.11,2.4011,3600.35,7500.41,1.3339,1.1327,1.1776,757.1
12/13/2017,2662.85,2.3422,3581.75,7496.51,1.3343,1.1355,1.1751,768.8
12/14/2017,2652.01,2.3493,3556.22,7448.12,1.3442,1.1359,1.1834,756.5
12/15/2017,2675.81,2.353,3560.53,7490.57,1.332,1.1338,1.1749,751.5
12/18/2017,2690.16,2.3942,3609.42,7537.01,1.3351,1.1319,1.1795,756.1
12/19/2017,2681.47,2.4644,3582.22,7544.09,1.3368,1.1321,1.1808,756.3
12/20/2017,2679.25,2.497,3552.65,7525.22,1.3396,1.131,1.1845,758.3
12/21/2017,2684.57,2.4826,3570.78,7603.98,1.3373,1.1265,1.1871,765.8
12/22/2017,2683.34,2.481,3553.39,7592.66,1.3363,1.1264,1.1862,761.6
12/25/2017,2683.34,2.481,3553.39,7592.66,1.3378,1.1285,1.1855,761.6
12/26/2017,2680.5,2.4756,3553.39,7592.66,1.3363,1.1268,1.186,761.6
12/27/2017,2682.62,2.4107,3550.17,7620.68,1.3409,1.1275,1.1893,763.6
12/28/2017,2687.54,2.4305,3524.31,7622.88,1.3441,1.1265,1.1931,762.4
12/29/2017,2673.61,2.4054,3503.96,7687.77,1.3513,1.126,1.2005,766.9
1/1/2018,2673.61,2.4054,3503.96,7687.77,1.3513,1.126,1.2005,766.9
1/2/2018,2695.81,2.4633,3490.19,7648.1,1.3557,1.1234,1.2069,765.1
1/3/2018,2713.06,2.4471,3509.88,7671.11,1.3576,1.1296,1.2018,763.4
1/4/2018,2723.99,2.4525,3568.88,7695.88,1.3549,1.1242,1.2051,766.1
1/5/2018,2743.15,2.4763,3607.63,7724.22,1.3571,1.128,1.2029,763.5
1/8/2018,2747.71,2.48,3616.45,7696.51,1.3546,1.1285,1.2004,758
1/9/2018,2751.29,2.553,3622.87,7731.02,1.3532,1.1345,1.1928,766.3
1/10/2018,2748.23,2.5568,3609.83,7748.51,1.3541,1.1289,1.1995,795.5
1/11/2018,2767.56,2.5367,3595.24,7762.94,1.3494,1.1295,1.1947,796
1/12/2018,2786.24,2.5462,3612.61,7778.64,1.3728,1.1251,1.2202,791.7
1/15/2018,2786.24,2.5462,3611.81,7769.14,1.3797,1.1241,1.2274,784.9
1/16/2018,2776.42,2.5371,3622.01,7755.93,1.375,1.1258,1.2213,793
1/17/2018,2802.56,2.5904,3612.78,7725.43,1.3797,1.1277,1.2235,792.8
1/18/2018,2798.03,2.6256,3620.91,7700.96,1.3862,1.1336,1.2228,788.3
1/19/2018,2810.3,2.6592,3649.07,7730.79,1.3858,1.134,1.2222,788.4
1/22/2018,2832.97,2.65,3665.28,7715.44,1.3905,1.134,1.2262,784.5
1/23/2018,2839.13,2.6131,3672.29,7731.83,1.3952,1.1393,1.2247,785.1
1/24/2018,2837.54,2.6465,3643.22,7643.43,1.4097,1.1427,1.2337,771.5
1/25/2018,2839.25,2.617,3630.15,7615.84,1.4264,1.1491,1.2413,768.4
1/26/2018,2872.87,2.6599,3647.41,7665.54,1.416,1.1393,1.2427,770.6
1/29/2018,2853.53,2.6936,3643.04,7671.53,1.409,1.1359,1.2404,770.5
1/30/2018,2822.43,2.7199,3606.75,7587.98,1.4085,1.1347,1.2413,760.6
1/31/2018,2823.81,2.705,3609.29,7533.55,1.4149,1.137,1.2444,751.1
2/1/2018,2821.98,2.7896,3577.35,7490.39,1.4231,1.145,1.243,750.3
2/2/2018,2762.13,2.8411,3523.28,7443.43,1.4118,1.1334,1.2463,750.2
2/5/2018,2648.94,2.7056,3478.77,7334.98,1.4109,1.1321,1.2462,749.8
2/6/2018,2695.14,2.8016,3394.92,7141.4,1.3965,1.1254,1.2409,727
2/7/2018,2681.66,2.8359,3454.52,7279.42,1.3875,1.1245,1.2339,739.3
2/8/2018,2581,2.824,3377.3,7170.69,1.3898,1.1348,1.2247,733.6
2/9/2018,2619.55,2.8512,3325.99,7092.43,1.3827,1.1288,1.2252,731.8
2/12/2018,2656,2.8585,3368.25,7177.06,1.3863,1.13,1.2268,732.4
2/13/2018,2662.94,2.8294,3340.93,7168.01,1.3916,1.1269,1.2349,734.8
2/14/2018,2698.63,2.9022,3369.83,7213.97,1.3872,1.1226,1.2357,750.1
2/15/2018,2731.2,2.9095,3389.63,7234.81,1.4061,1.1266,1.2481,752.3
2/16/2018,2732.22,2.8749,3426.8,7294.7,1.4026,1.131,1.2406,760.8
2/19/2018,2732.22,2.8749,3407.79,7247.66,1.4028,1.129,1.2425,760.5
2/20/2018,2716.26,2.8896,3435.08,7246.77,1.3991,1.1338,1.234,737
2/21/2018,2701.33,2.95,3430.16,7281.57,1.3952,1.1318,1.2327,747.3
2/22/2018,2703.96,2.9207,3431.99,7252.39,1.3887,1.1299,1.229,728.1
2/23/2018,2747.3,2.866,3441.46,7244.41,1.3971,1.1361,1.2295,723.4
2/26/2018,2779.6,2.8623,3463.18,7289.58,1.4058,1.1387,1.2346,721.4
2/27/2018,2744.28,2.8934,3458.03,7282.45,1.3966,1.1329,1.2328,719.2
2/28/2018,2713.83,2.8606,3438.96,7231.91,1.3876,1.1354,1.2221,717.1
3/1/2018,2677.67,2.8078,3399.16,7175.64,1.3742,1.1275,1.2188,719.8
3/2/2018,2691.25,2.8643,3324.75,7069.9,1.3802,1.1204,1.2317,705
3/5/2018,2720.94,2.8808,3355.32,7115.98,1.3822,1.1225,1.2314,702
3/6/2018,2728.12,2.8863,3357.86,7146.75,1.3854,1.1221,1.2346,700.1
3/7/2018,2726.8,2.8827,3377.36,7157.84,1.3876,1.1159,1.2435,699.4
3/8/2018,2738.97,2.8571,3413.28,7203.24,1.3873,1.1207,1.2379,702.8
3/9/2018,2786.57,2.8938,3420.54,7224.51,1.385,1.1252,1.2307,705.8
3/12/2018,2783.02,2.8681,3429.48,7214.76,1.3862,1.1258,1.2312,705.6
3/13/2018,2765.31,2.8426,3397.35,7138.78,1.3894,1.1269,1.233,697.8
3/14/2018,2749.48,2.817,3390.98,7132.69,1.3964,1.1285,1.2374,690.3
3/15/2018,2747.33,2.828,3414.13,7139.76,1.3935,1.1272,1.2362,699.2
3/16/2018,2752.01,2.8445,3437.4,7164.14,1.3942,1.1347,1.229,707.3
3/19/2018,2712.92,2.8555,3394.79,7042.93,1.4024,1.1408,1.2293,695.6
3/20/2018,2716.94,2.8959,3412.08,7061.27,1.4022,1.1389,1.2312,699.1
3/21/2018,2711.93,2.883,3401.04,7038.97,1.4056,1.1444,1.2283,694
3/22/2018,2643.69,2.8244,3348.19,6952.59,1.4149,1.1487,1.2318,677.9
3/23/2018,2588.26,2.8135,3298.07,6921.94,1.4132,1.1438,1.2353,666.6
3/26/2018,2658.55,2.852,3278.72,6888.69,1.4223,1.1467,1.2403,665.2
3/27/2018,2612.62,2.7753,3316.95,7000.14,1.4112,1.1374,1.2407,672
3/28/2018,2605,2.7807,3331.25,7044.74,1.4143,1.1414,1.2391,669.7
3/29/2018,2640.87,2.7389,3361.5,7056.61,1.4061,1.141,1.2323,665.4
3/30/2018,2640.87,2.7389,3361.5,7056.61,1.4015,1.1377,1.2324,665.4
4/2/2018,2581.88,2.7298,3361.5,7056.61,1.4059,1.1404,1.2328,665.4
4/3/2018,2614.45,2.7753,3346.93,7030.46,1.4028,1.1416,1.2288,663.6
4/4/2018,2644.69,2.8027,3340.35,7034.01,1.4037,1.1426,1.2285,662.1
4/5/2018,2662.84,2.832,3429.95,7199.5,1.4064,1.1453,1.228,673.7
4/6/2018,2604.47,2.7735,3408.1,7183.64,1.4092,1.1474,1.2281,664.8
4/9/2018,2613.16,2.779,3414.85,7194.75,1.4104,1.1491,1.2273,670.3
4/10/2018,2656.87,2.8009,3438.78,7266.75,1.4158,1.1488,1.2325,673.5
4/11/2018,2642.19,2.7808,3419.71,7257.14,1.4196,1.1471,1.2375,675.6
4/12/2018,2663.99,2.8358,3443.97,7258.34,1.4187,1.1499,1.2338,681.6
4/13/2018,2656.3,2.8267,3448,7264.56,1.4238,1.1545,1.2331,685.2
4/16/2018,2677.84,2.8267,3441.04,7198.2,1.4298,1.1564,1.2364,671.9
4/17/2018,2706.39,2.8285,3477.91,7226.05,1.4333,1.1585,1.2371,675.5
4/18/2018,2708.64,2.8728,3490.89,7317.34,1.4209,1.1484,1.2373,676.5
4/19/2018,2693.13,2.9098,3486.6,7328.92,1.422,1.1499,1.2367,690.7
4/20/2018,2670.14,2.9602,3494.2,7368.17,1.4,1.1393,1.2288,701.2
4/23/2018,2670.29,2.9752,3513.06,7398.87,1.3955,1.1411,1.2229,707.2
4/24/2018,2634.56,2.9995,3510.88,7425.4,1.3941,1.1417,1.2211,712
4/25/2018,2639.4,3.0259,3485.83,7379.32,1.3948,1.1431,1.2202,711.8
4/26/2018,2666.94,2.9809,3506.03,7421.43,1.3964,1.1461,1.2183,709.9
4/27/2018,2669.91,2.9568,3518.78,7502.21,1.3781,1.1365,1.213,719.6
4/30/2018,2648.05,2.9531,3536.52,7509.3,1.3728,1.1349,1.2096,725.4
5/1/2018,2654.8,2.9644,3536.26,7520.36,1.3695,1.1384,1.2031,729.1
5/2/2018,2635.67,2.9663,3553.79,7543.2,1.3653,1.1375,1.2003,729.8
5/3/2018,2629.73,2.9458,3529.12,7502.69,1.3588,1.1339,1.1982,721.3
5/4/2018,2663.42,2.9497,3550.59,7567.14,1.3531,1.1312,1.196,714.4
5/7/2018,2672.63,2.9497,3564.19,7567.14,1.3529,1.1353,1.1917,714.4
5/8/2018,2671.92,2.976,3557.88,7565.75,1.3516,1.1378,1.1879,710.6
5/9/2018,2697.79,3.0042,3569.74,7662.52,1.3561,1.142,1.1875,719.5
5/10/2018,2723.07,2.9622,3569.71,7700.97,1.359,1.1433,1.189,731.7
5/11/2018,2727.72,2.9695,3565.52,7724.55,1.3542,1.1338,1.1943,735.8
5/14/2018,2730.13,3.0024,3565.74,7710.98,1.359,1.1342,1.1982,733
5/15/2018,2711.45,3.0723,3564.29,7722.98,1.3539,1.136,1.1918,738.6
5/16/2018,2722.46,3.0964,3562.85,7734.2,1.3473,1.1427,1.1791,738.8
5/17/2018,2720.13,3.1112,3592.18,7787.97,1.3496,1.1445,1.1793,729.9
5/18/2018,2712.97,3.0559,3573.76,7778.79,1.3469,1.1442,1.1772,732.9
5/21/2018,2733.01,3.0596,3572.57,7859.17,1.3402,1.1405,1.1751,738.9
5/22/2018,2724.44,3.0597,3587.25,7877.45,1.3455,1.1393,1.181,745.7
5/23/2018,2733.29,2.9935,3541.82,7788.44,1.3349,1.1396,1.1714,739.3
5/24/2018,2727.76,2.977,3521.76,7716.74,1.3406,1.1438,1.172,730.2
5/25/2018,2721.33,2.9313,3515.36,7730.28,1.3309,1.142,1.1651,732.8
5/28/2018,2721.33,2.9313,3482.64,7730.28,1.3332,1.1437,1.1658,732.8
5/29/2018,2689.86,2.781,3428.14,7632.64,1.3249,1.147,1.1551,723.2
5/30/2018,2724.01,2.855,3441.19,7689.57,1.3277,1.1418,1.1628,725.8
5/31/2018,2705.27,2.8586,3406.65,7678.2,1.3328,1.1412,1.1679,720.6
6/1/2018,2734.62,2.9022,3453.54,7701.77,1.3346,1.1447,1.1659,724.8
6/4/2018,2746.87,2.9424,3469.57,7741.29,1.3386,1.142,1.1722,731.3
6/5/2018,2748.8,2.9277,3456.79,7686.8,1.3359,1.1439,1.1678,723.7
6/6/2018,2772.35,2.9717,3460.82,7712.37,1.3417,1.1401,1.1768,728.2
6/7/2018,2770.37,2.9204,3459.77,7704.4,1.3449,1.1373,1.1825,732
6/8/2018,2779.03,2.9461,3447.3,7681.07,1.3405,1.1396,1.1769,729.9
6/11/2018,2782,2.9516,3480.22,7737.43,1.3355,1.1334,1.1783,730
6/12/2018,2786.85,2.9608,3475.58,7703.81,1.3391,1.1363,1.1785,733
6/13/2018,2775.63,2.9663,3479.56,7703.71,1.333,1.1333,1.1762,732.8
6/14/2018,2782.49,2.9351,3527.11,7765.79,1.3432,1.1359,1.1824,734.6
6/15/2018,2779.66,2.9205,3505.02,7633.91,1.3278,1.1445,1.161,722.8
6/18/2018,2773.75,2.9169,3466.65,7631.33,1.3258,1.1411,1.1619,724.7
6/19/2018,2762.59,2.8967,3435.3,7603.85,1.3174,1.1404,1.1553,723.8
6/20/2018,2767.32,2.9389,3439.6,7627.4,1.3158,1.1381,1.1561,726.9
6/21/2018,2749.76,2.8967,3403.51,7556.44,1.3133,1.1385,1.1538,708.1
6/22/2018,2754.88,2.8949,3441.6,7682.27,1.3261,1.1383,1.1651,720.9
6/25/2018,2717.07,2.8803,3369.21,7509.84,1.3256,1.1377,1.1652,702.3
6/26/2018,2723.06,2.8766,3368.72,7537.92,1.324,1.1346,1.167,708
6/27/2018,2699.63,2.8256,3397.13,7621.69,1.3208,1.1353,1.1634,710.4
6/28/2018,2716.31,2.8365,3365.52,7615.63,1.3099,1.13,1.1592,709.8
6/29/2018,2718.37,2.8601,3395.6,7636.93,1.3207,1.1303,1.1684,710.7
7/2/2018,2726.71,2.8711,3372.21,7547.85,1.3164,1.1307,1.1642,698.8
7/3/2018,2713.22,2.8309,3406.34,7593.29,1.3186,1.1321,1.1647,704.2
7/4/2018,2713.22,2.8309,3412.03,7573.09,1.3211,1.1348,1.1641,699
7/5/2018,2736.61,2.8291,3440.92,7603.22,1.3244,1.1333,1.1686,704.9
7/6/2018,2759.82,2.8217,3448.49,7617.7,1.3283,1.131,1.1746,702.3
7/9/2018,2784.17,2.8564,3460.44,7687.99,1.3335,1.1326,1.1774,712.6
7/10/2018,2793.84,2.8491,3473.31,7692.04,1.3232,1.1305,1.1704,707
7/11/2018,2774.02,2.8491,3422.35,7591.96,1.3246,1.131,1.1712,700.4
7/12/2018,2798.29,2.8454,3445.49,7651.33,1.3202,1.1321,1.1661,709.9
7/13/2018,2801.31,2.8271,3454.54,7661.87,1.3222,1.1326,1.1685,708.3
7/16/2018,2798.43,2.8582,3449.08,7600.45,1.3278,1.1333,1.1716,706.8
7/17/2018,2809.55,2.86,3457.5,7626.33,1.3241,1.13,1.1717,707.3
7/18/2018,2815.62,2.8692,3485.08,7676.28,1.303,1.1212,1.1622,717.4
7/19/2018,2804.49,2.838,3471.64,7683.97,1.2985,1.1198,1.1596,718.1
7/20/2018,2801.83,2.8931,3460.03,7678.79,1.3136,1.1205,1.1724,715.1
7/23/2018,2806.98,2.9541,3454.05,7655.79,1.3141,1.1219,1.1714,722
7/24/2018,2820.4,2.9486,3483.31,7709.05,1.3135,1.1214,1.1713,731.4
7/25/2018,2846.07,2.9746,3468.45,7658.26,1.3162,1.1256,1.1693,723.7
7/26/2018,2837.44,2.9764,3509.26,7663.17,1.3177,1.1252,1.1711,725.2
7/27/2018,2818.82,2.9542,3527.18,7701.31,1.3105,1.1242,1.1657,727.8
7/30/2018,2802.6,2.9728,3512.31,7700.85,1.3108,1.1222,1.1681,725.8
7/31/2018,2816.29,2.9598,3525.49,7748.76,1.3162,1.122,1.1732,730.5
8/1/2018,2813.36,3.0064,3509.23,7652.91,1.3129,1.1234,1.1687,714.1
8/2/2018,2827.22,2.9859,3469.21,7575.93,1.3083,1.1257,1.1623,704.1
8/3/2018,2840.35,2.9488,3482.4,7659.1,1.3001,1.124,1.1568,715.8
8/6/2018,2850.4,2.9395,3483.3,7663.78,1.2935,1.1211,1.1538,708.6
8/7/2018,2858.45,2.973,3504.37,7718.48,1.2965,1.118,1.1597,716.1
8/8/2018,2857.7,2.96,3493.6,7776.65,1.2863,1.1093,1.1595,725.4
8/9/2018,2853.58,2.9258,3494.13,7741.77,1.2888,1.1116,1.1594,725.8
8/10/2018,2833.28,2.8732,3426.28,7667.01,1.2758,1.1189,1.1413,721.3
8/13/2018,2821.93,2.8786,3409.68,7642.45,1.2751,1.1205,1.1379,716.1
8/14/2018,2839.96,2.8985,3409.44,7611.64,1.2772,1.1198,1.1406,715.6
8/15/2018,2818.37,2.8623,3359.08,7497.87,1.2711,1.123,1.1319,705.5
8/16/2018,2840.69,2.8659,3377.56,7556.38,1.2696,1.1172,1.1364,702.9
8/17/2018,2850.13,2.8605,3372.94,7558.59,1.2749,1.1146,1.1438,696.9
8/20/2018,2857.05,2.819,3393.67,7591.26,1.275,1.1175,1.1409,697.1
8/21/2018,2862.96,2.8298,3411.66,7565.7,1.2833,1.1138,1.1522,692.5
8/22/2018,2861.82,2.8189,3420.18,7574.24,1.2889,1.112,1.1592,689.3
8/23/2018,2856.98,2.8261,3419.26,7563.22,1.2909,1.1138,1.1589,688.2
8/24/2018,2874.69,2.8098,3427.44,7577.49,1.2846,1.1055,1.1622,686.2
8/27/2018,2896.74,2.8459,3456.01,7577.49,1.2845,1.1063,1.161,686.2
8/28/2018,2897.52,2.8804,3447.57,7617.22,1.2896,1.1024,1.1698,690.6
8/29/2018,2914.04,2.884,3456.13,7563.21,1.2888,1.1051,1.1663,684.9
8/30/2018,2901.13,2.855,3430.99,7516.03,1.3016,1.1127,1.1698,675
8/31/2018,2901.52,2.8604,3392.9,7432.42,1.296,1.117,1.1602,668.9
9/3/2018,2901.52,2.8604,3394.99,7504.6,1.2888,1.1095,1.1616,674.8
9/4/2018,2896.72,2.8985,3359.36,7457.86,1.2824,1.1093,1.1561,677.3
9/5/2018,2888.6,2.9022,3315.62,7383.28,1.2824,1.106,1.1594,670.1
9/6/2018,2878.05,2.8731,3295.95,7318.96,1.2933,1.1122,1.1628,660.4
9/7/2018,2871.68,2.9388,3293.36,7277.7,1.292,1.1182,1.1553,655.1
9/10/2018,2877.13,2.9314,3309.28,7279.3,1.2933,1.1172,1.1577,653
9/11/2018,2887.89,2.9755,3311.66,7273.54,1.3015,1.1235,1.1585,650.8
9/12/2018,2888.92,2.9626,3326.6,7313.36,1.2985,1.1212,1.158,652.2
9/13/2018,2904.18,2.97,3333.68,7281.57,1.3064,1.1243,1.162,656.2
